"State"	"Customer Lifetime Value"	"Coverage"	"Education"	"EmploymentStatus"	"Gender"	"Income"	"Monthly Premium Auto"	"Months Since Last Claim"	"Months Since Policy Inception"	"Number of Open Complaints"	"Number of Policies"	"Policy Type"	"Total Claim Amount"	"Vehicle Class"	"Vehicle Size"
"3375"	"Arizona"	25626.70699	"Extended"	"Doctor"	"Medical Leave"	"F"	14278	134	6	9	0	2	"Personal Auto"	346.319404	"Sports Car"	"Small"
"3376"	"Nevada"	5989.773931	"Premium"	"College"	"Employed"	"M"	66839	154	33	24	0	1	"Personal Auto"	739.2	"Sports Car"	"Medsize"
"3377"	"Arizona"	2530.810167	"Basic"	"College"	"Employed"	"F"	37811	63	25	14	0	1	"Special Auto"	365.002909	"Four-Door Car"	"Medsize"
"3378"	"Arizona"	13569.24071	"Basic"	"High School or Below"	"Medical Leave"	"M"	20978	70	35	20	0	2	"Personal Auto"	336	"Two-Door Car"	"Medsize"
"3379"	"California"	13113.13865	"Extended"	"College"	"Medical Leave"	"F"	28519	86	23	30	0	2	"Personal Auto"	412.8	"Two-Door Car"	"Large"
"3380"	"California"	5085.023369	"Basic"	"College"	"Unemployed"	"M"	0	72	15	18	1	3	"Personal Auto"	571.531582	"Four-Door Car"	"Small"
"3381"	"Nevada"	4554.557242	"Basic"	"Master"	"Employed"	"F"	85140	118	7	11	4	1	"Personal Auto"	88.17994	"SUV"	"Medsize"
"3382"	"Oregon"	4014.453113	"Extended"	"Doctor"	"Employed"	"F"	37384	99	9	17	0	1	"Personal Auto"	475.2	"Four-Door Car"	"Medsize"
"3383"	"Oregon"	2863.043304	"Extended"	"Bachelor"	"Unemployed"	"M"	0	79	0	44	0	1	"Personal Auto"	168.89233	"Two-Door Car"	"Medsize"
"3384"	"Nevada"	7200.664877	"Basic"	"College"	"Unemployed"	"F"	0	66	16	77	0	2	"Corporate Auto"	316.8	"Four-Door Car"	"Medsize"
"3385"	"Oregon"	30909.22228	"Premium"	"High School or Below"	"Employed"	"M"	57659	111	24	31	0	2	"Personal Auto"	756.37287	"Four-Door Car"	"Medsize"
"3386"	"Oregon"	8170.621997	"Basic"	"Bachelor"	"Employed"	"F"	95241	68	3	12	1	2	"Personal Auto"	87.803087	"Four-Door Car"	"Large"
"3387"	"Arizona"	2877.813846	"Basic"	"College"	"Employed"	"M"	38870	74	3	89	0	1	"Special Auto"	145.365072	"Four-Door Car"	"Small"
"3388"	"California"	8478.30421	"Basic"	"High School or Below"	"Medical Leave"	"F"	13870	109	1	78	0	5	"Personal Auto"	550.430985	"SUV"	"Medsize"
"3389"	"Arizona"	8646.547993	"Extended"	"Bachelor"	"Employed"	"M"	25964	76	21	87	2	2	"Corporate Auto"	364.8	"Four-Door Car"	"Medsize"
"3390"	"California"	4755.762589	"Premium"	"High School or Below"	"Employed"	"F"	72193	118	1	46	0	1	"Personal Auto"	552.646907	"Four-Door Car"	"Medsize"
"3391"	"Washington"	7425.845305	"Basic"	"College"	"Employed"	"M"	84302	62	19	63	0	2	"Personal Auto"	76.609295	"Four-Door Car"	"Medsize"
"3392"	"Nevada"	4462.997006	"Basic"	"Bachelor"	"Unemployed"	"F"	0	73	35	52	3	5	"Personal Auto"	350.4	"Two-Door Car"	"Medsize"
"3393"	"Washington"	2593.897887	"Basic"	"High School or Below"	"Unemployed"	"F"	0	72	31	99	0	1	"Personal Auto"	345.6	"Four-Door Car"	"Large"
"3394"	"Oregon"	6006.441801	"Extended"	"College"	"Employed"	"M"	39482	77	29	48	0	5	"Corporate Auto"	277.907701	"Four-Door Car"	"Medsize"
"3395"	"Oregon"	10010.14003	"Extended"	"High School or Below"	"Employed"	"M"	66371	125	2	75	0	5	"Personal Auto"	43.098747	"SUV"	"Medsize"
"3396"	"California"	26305.41541	"Basic"	"Bachelor"	"Employed"	"M"	35300	74	14	71	0	2	"Personal Auto"	225.518065	"Four-Door Car"	"Medsize"
"3397"	"California"	7096.598526	"Extended"	"Doctor"	"Employed"	"F"	67735	88	33	87	0	3	"Corporate Auto"	3.4637	"Four-Door Car"	"Medsize"
"3398"	"California"	2859.799774	"Basic"	"College"	"Employed"	"M"	98879	73	14	33	1	1	"Personal Auto"	108.667642	"Four-Door Car"	"Medsize"
"3399"	"Oregon"	29589.94128	"Basic"	"High School or Below"	"Unemployed"	"M"	0	108	29	74	0	2	"Corporate Auto"	777.6	"SUV"	"Medsize"
"3400"	"Oregon"	9667.129686	"Extended"	"Master"	"Employed"	"M"	72885	124	35	88	2	6	"Personal Auto"	233.676034	"SUV"	"Medsize"
"3401"	"Oregon"	21941.85759	"Basic"	"Bachelor"	"Employed"	"F"	26378	70	22	79	1	2	"Personal Auto"	147.795699	"Four-Door Car"	"Medsize"
"3402"	"Oregon"	5548.031892	"Basic"	"Bachelor"	"Employed"	"M"	67798	69	1	78	0	9	"Personal Auto"	331.2	"Four-Door Car"	"Medsize"
"3403"	"Washington"	7752.933281	"Extended"	"Master"	"Employed"	"F"	41275	96	29	16	0	3	"Personal Auto"	41.122303	"Four-Door Car"	"Large"
"3404"	"California"	2769.72527	"Basic"	"College"	"Employed"	"M"	39646	70	9	35	0	1	"Personal Auto"	279.714859	"Four-Door Car"	"Small"
"3405"	"Oregon"	2545.070274	"Basic"	"High School or Below"	"Employed"	"M"	71868	65	6	61	0	1	"Corporate Auto"	312	"Four-Door Car"	"Small"
"3406"	"Oregon"	8629.329351	"Basic"	"High School or Below"	"Employed"	"F"	59107	107	29	57	0	7	"Personal Auto"	480.521227	"SUV"	"Medsize"
"3407"	"Arizona"	4915.39018	"Basic"	"Bachelor"	"Unemployed"	"M"	0	70	13	48	0	9	"Personal Auto"	504	"Four-Door Car"	"Medsize"
"3408"	"Arizona"	4896.562733	"Extended"	"College"	"Employed"	"F"	36428	124	34	20	0	1	"Personal Auto"	559.412583	"SUV"	"Medsize"
"3409"	"Nevada"	4013.959621	"Extended"	"Doctor"	"Employed"	"F"	93284	99	7	26	0	1	"Personal Auto"	475.2	"Two-Door Car"	"Medsize"
"3410"	"Oregon"	10834.86984	"Extended"	"College"	"Employed"	"F"	34612	91	8	77	1	2	"Special Auto"	655.2	"Four-Door Car"	"Small"
"3411"	"Arizona"	4669.22664	"Premium"	"High School or Below"	"Employed"	"F"	76157	116	15	80	0	1	"Personal Auto"	556.8	"Two-Door Car"	"Small"
"3412"	"Oregon"	29577.28414	"Premium"	"College"	"Unemployed"	"M"	0	106	34	13	0	2	"Personal Auto"	763.2	"Two-Door Car"	"Small"
"3413"	"Nevada"	9259.729948	"Basic"	"High School or Below"	"Disabled"	"M"	17109	62	7	45	0	2	"Personal Auto"	297.6	"Two-Door Car"	"Medsize"
"3414"	"California"	6300.440231	"Extended"	"College"	"Medical Leave"	"F"	29539	85	20	83	0	7	"Personal Auto"	408	"Four-Door Car"	"Medsize"
"3415"	"Oregon"	6031.518652	"Extended"	"College"	"Employed"	"M"	49539	79	15	83	0	5	"Personal Auto"	286.938064	"Two-Door Car"	"Medsize"
"3416"	"California"	2300.334605	"Basic"	"High School or Below"	"Unemployed"	"F"	0	66	9	10	1	1	"Corporate Auto"	475.2	"Four-Door Car"	"Small"
"3417"	"Oregon"	6863.124573	"Premium"	"College"	"Employed"	"M"	25352	173	10	65	0	1	"Special Auto"	830.4	"Sports Car"	"Medsize"
"3418"	"Oregon"	2797.759849	"Basic"	"College"	"Employed"	"M"	63223	71	3	72	0	1	"Personal Auto"	397.622116	"Two-Door Car"	"Small"
"3419"	"Nevada"	4479.494223	"Basic"	"Bachelor"	"Medical Leave"	"M"	18505	66	15	51	4	3	"Personal Auto"	316.8	"Four-Door Car"	"Medsize"
"3420"	"California"	4571.509384	"Basic"	"College"	"Employed"	"F"	91485	114	2	16	0	1	"Personal Auto"	392.925712	"SUV"	"Small"
"3421"	"Oregon"	6104.501453	"Extended"	"College"	"Disabled"	"F"	18690	80	10	63	0	5	"Personal Auto"	18.192921	"Four-Door Car"	"Medsize"
"3422"	"Washington"	3297.904615	"Extended"	"College"	"Unemployed"	"M"	0	91	3	78	0	1	"Personal Auto"	655.2	"Two-Door Car"	"Medsize"
"3423"	"Arizona"	2639.982596	"Basic"	"Bachelor"	"Employed"	"F"	69819	66	24	20	0	1	"Personal Auto"	21.00736	"Four-Door Car"	"Medsize"
"3424"	"California"	13780.48818	"Premium"	"Bachelor"	"Employed"	"M"	25708	118	21	44	0	2	"Personal Auto"	566.4	"Four-Door Car"	"Small"
"3425"	"Nevada"	3702.63121	"Extended"	"Doctor"	"Employed"	"M"	33738	95	13	97	0	1	"Personal Auto"	541.755353	"Two-Door Car"	"Medsize"
"3426"	"Arizona"	5789.352696	"Basic"	"Bachelor"	"Employed"	"F"	75845	72	2	71	0	6	"Personal Auto"	73.848672	"Four-Door Car"	"Medsize"
"3427"	"Nevada"	13464.60289	"Basic"	"High School or Below"	"Employed"	"M"	83392	112	20	34	0	2	"Personal Auto"	523.688037	"SUV"	"Medsize"
"3428"	"California"	6331.338496	"Extended"	"Bachelor"	"Unemployed"	"F"	0	87	3	82	0	3	"Personal Auto"	94.714302	"Two-Door Car"	"Medsize"
"3429"	"California"	3838.113442	"Extended"	"College"	"Employed"	"M"	76375	96	21	81	0	1	"Personal Auto"	138.423414	"Four-Door Car"	"Medsize"
"3430"	"Oregon"	11274.91011	"Premium"	"College"	"Unemployed"	"M"	0	114	22	39	0	2	"Personal Auto"	820.8	"Four-Door Car"	"Small"
"3431"	"California"	6052.003301	"Extended"	"College"	"Employed"	"M"	32330	79	16	27	1	9	"Corporate Auto"	379.2	"Four-Door Car"	"Medsize"
"3432"	"California"	33451.7935	"Extended"	"Bachelor"	"Employed"	"F"	85689	92	5	8	0	2	"Corporate Auto"	237.946822	"Four-Door Car"	"Small"
"3433"	"Arizona"	5607.253592	"Basic"	"College"	"Employed"	"F"	39507	70	32	17	0	5	"Corporate Auto"	283.743206	"Two-Door Car"	"Medsize"
"3434"	"California"	8835.159206	"Basic"	"Bachelor"	"Employed"	"F"	22373	112	11	59	0	8	"Personal Auto"	419.750892	"SUV"	"Small"
"3435"	"California"	3796.547659	"Extended"	"College"	"Employed"	"F"	20217	96	16	30	2	1	"Personal Auto"	513.306893	"Four-Door Car"	"Medsize"
"3436"	"Oregon"	3936.785538	"Basic"	"Bachelor"	"Disabled"	"M"	19245	106	28	61	0	1	"Personal Auto"	508.8	"SUV"	"Large"
"3437"	"Arizona"	37150.82945	"Basic"	"High School or Below"	"Disabled"	"F"	17774	108	0	64	0	2	"Personal Auto"	116.257094	"SUV"	"Medsize"
"3438"	"Oregon"	4815.532839	"Basic"	"Bachelor"	"Employed"	"M"	80355	62	26	33	1	3	"Corporate Auto"	83.390706	"Two-Door Car"	"Medsize"
"3439"	"Arizona"	2853.370449	"Basic"	"Bachelor"	"Employed"	"M"	65099	73	8	19	2	1	"Special Auto"	350.4	"Four-Door Car"	"Medsize"
"3440"	"Oregon"	2467.459952	"Basic"	"Bachelor"	"Unemployed"	"M"	0	73	29	14	0	1	"Personal Auto"	525.6	"Two-Door Car"	"Medsize"
"3441"	"Washington"	5200.22777	"Basic"	"Master"	"Employed"	"M"	23401	66	17	34	0	3	"Personal Auto"	316.8	"Four-Door Car"	"Medsize"
"3442"	"Oregon"	4594.263722	"Basic"	"High School or Below"	"Unemployed"	"F"	0	63	11	10	1	3	"Personal Auto"	139.331764	"Four-Door Car"	"Medsize"
"3443"	"Arizona"	8586.662939	"Basic"	"College"	"Unemployed"	"M"	0	118	6	32	0	5	"Personal Auto"	566.4	"SUV"	"Medsize"
"3444"	"California"	4091.934934	"Premium"	"Bachelor"	"Employed"	"F"	38692	102	16	8	0	1	"Personal Auto"	502.443591	"Four-Door Car"	"Medsize"
"3445"	"California"	5181.620895	"Basic"	"Master"	"Employed"	"F"	97131	64	5	80	0	6	"Personal Auto"	307.2	"Four-Door Car"	"Small"
"3446"	"Oregon"	14230.3242	"Basic"	"Bachelor"	"Employed"	"F"	78046	119	22	91	2	2	"Personal Auto"	759.119999	"SUV"	"Small"
"3447"	"Arizona"	2446.664534	"Basic"	"Bachelor"	"Employed"	"M"	82225	61	24	27	0	1	"Personal Auto"	292.8	"Two-Door Car"	"Medsize"
"3448"	"California"	4758.564558	"Basic"	"High School or Below"	"Unemployed"	"F"	0	64	29	36	0	9	"Personal Auto"	607.733606	"Four-Door Car"	"Medsize"
"3449"	"Nevada"	6645.928117	"Extended"	"College"	"Employed"	"M"	21144	86	6	98	0	8	"Personal Auto"	391.446775	"Two-Door Car"	"Medsize"
"3450"	"Oregon"	8717.851882	"Premium"	"High School or Below"	"Employed"	"F"	36645	112	21	50	0	7	"Corporate Auto"	614.082146	"Four-Door Car"	"Large"
"3451"	"Nevada"	4110.620178	"Basic"	"High School or Below"	"Employed"	"M"	31842	108	7	31	0	1	"Special Auto"	406.348084	"SUV"	"Small"
"3452"	"California"	9810.407902	"Extended"	"Master"	"Unemployed"	"F"	0	131	15	90	0	8	"Corporate Auto"	628.8	"Sports Car"	"Large"
"3453"	"Oregon"	4993.025273	"Basic"	"College"	"Employed"	"F"	75090	63	10	67	1	7	"Personal Auto"	101.34165	"Four-Door Car"	"Medsize"
"3454"	"Oregon"	4463.607161	"Basic"	"Bachelor"	"Unemployed"	"F"	0	62	15	95	0	6	"Personal Auto"	567.343266	"Four-Door Car"	"Medsize"
"3455"	"Oregon"	2895.213818	"Basic"	"High School or Below"	"Employed"	"F"	72014	72	24	58	0	1	"Personal Auto"	188.204234	"Four-Door Car"	"Medsize"
"3456"	"Arizona"	3185.17031	"Extended"	"High School or Below"	"Medical Leave"	"M"	13512	92	14	24	0	1	"Personal Auto"	441.6	"Two-Door Car"	"Medsize"
"3457"	"Oregon"	9343.198788	"Basic"	"High School or Below"	"Employed"	"M"	75909	117	23	77	0	3	"Special Auto"	561.6	"Sports Car"	"Medsize"
"3458"	"Oregon"	7296.535053	"Basic"	"High School or Below"	"Disabled"	"F"	18884	64	21	90	0	2	"Personal Auto"	307.2	"Four-Door Car"	"Small"
"3459"	"Arizona"	5568.947534	"Extended"	"High School or Below"	"Unemployed"	"M"	0	79	21	53	1	7	"Personal Auto"	407.440238	"Two-Door Car"	"Medsize"
"3460"	"Oregon"	7627.026893	"Basic"	"Bachelor"	"Unemployed"	"F"	0	74	1	52	1	2	"Corporate Auto"	807.279979	"Four-Door Car"	"Medsize"
"3461"	"Nevada"	4636.54647	"Basic"	"College"	"Retired"	"M"	26802	66	7	43	1	5	"Corporate Auto"	316.8	"Two-Door Car"	"Medsize"
"3462"	"California"	5329.12883	"Basic"	"College"	"Employed"	"F"	99839	66	17	12	0	3	"Personal Auto"	468.203397	"Four-Door Car"	"Small"
"3463"	"California"	2478.235474	"Basic"	"College"	"Employed"	"F"	24186	64	8	11	0	1	"Personal Auto"	307.2	"Four-Door Car"	"Medsize"
"3464"	"California"	5522.769962	"Basic"	"College"	"Employed"	"M"	46971	69	26	21	0	3	"Corporate Auto"	120.109061	"Four-Door Car"	"Large"
"3465"	"Oregon"	8586.528213	"Extended"	"Bachelor"	"Unemployed"	"F"	0	83	29	13	0	2	"Personal Auto"	483.577807	"Four-Door Car"	"Medsize"
"3466"	"Oregon"	8104.503269	"Basic"	"Bachelor"	"Unemployed"	"F"	0	117	24	8	1	6	"Personal Auto"	842.4	"Sports Car"	"Medsize"
"3467"	"Arizona"	2356.702311	"Basic"	"Bachelor"	"Unemployed"	"M"	0	69	22	11	0	1	"Personal Auto"	496.8	"Two-Door Car"	"Small"
"3468"	"Oregon"	2004.350666	"Basic"	"College"	"Unemployed"	"F"	0	66	16	35	4	1	"Personal Auto"	316.8	"Four-Door Car"	"Small"
"3469"	"Nevada"	2810.464447	"Basic"	"Bachelor"	"Employed"	"M"	26790	71	4	41	0	1	"Personal Auto"	340.8	"Two-Door Car"	"Medsize"
"3470"	"Arizona"	2379.614363	"Basic"	"College"	"Unemployed"	"M"	0	71	28	15	0	1	"Special Auto"	747.107317	"Four-Door Car"	"Medsize"
"3471"	"Arizona"	2410.105206	"Basic"	"Bachelor"	"Medical Leave"	"M"	16258	64	13	84	0	1	"Personal Auto"	307.2	"Two-Door Car"	"Medsize"
"3472"	"California"	2544.969754	"Basic"	"College"	"Employed"	"M"	91169	65	5	50	0	1	"Personal Auto"	139.745936	"Two-Door Car"	"Medsize"
"3473"	"California"	10153.88899	"Extended"	"College"	"Unemployed"	"M"	0	90	33	75	0	2	"Corporate Auto"	432	"Four-Door Car"	"Large"
"3474"	"California"	2300.691547	"Basic"	"Bachelor"	"Retired"	"M"	25905	63	21	12	0	1	"Personal Auto"	302.4	"Four-Door Car"	"Large"
"3475"	"Oregon"	10145.44091	"Extended"	"High School or Below"	"Employed"	"M"	44577	131	27	7	0	9	"Personal Auto"	640.491537	"SUV"	"Medsize"
"3476"	"Oregon"	2599.04158	"Basic"	"High School or Below"	"Employed"	"M"	53021	68	28	71	4	1	"Personal Auto"	326.4	"Four-Door Car"	"Medsize"
"3477"	"Oregon"	6689.022728	"Extended"	"High School or Below"	"Employed"	"M"	56980	84	33	70	0	7	"Personal Auto"	599.000883	"Two-Door Car"	"Medsize"
"3478"	"California"	2721.589169	"Basic"	"College"	"Employed"	"F"	97719	67	6	82	0	1	"Personal Auto"	318.660896	"Four-Door Car"	"Medsize"
"3479"	"Arizona"	7524.88292	"Basic"	"Bachelor"	"Employed"	"M"	49530	63	8	64	0	2	"Personal Auto"	278.24204	"Four-Door Car"	"Medsize"
"3480"	"Arizona"	9487.721906	"Extended"	"Master"	"Employed"	"M"	56233	79	30	61	0	2	"Corporate Auto"	558.746277	"Four-Door Car"	"Large"
"3481"	"Nevada"	5977.78537	"Basic"	"High School or Below"	"Employed"	"F"	79140	74	9	59	0	9	"Corporate Auto"	487.930161	"Four-Door Car"	"Small"
"3482"	"Arizona"	6411.117312	"Extended"	"Bachelor"	"Medical Leave"	"F"	13088	82	29	77	0	3	"Personal Auto"	393.6	"Four-Door Car"	"Small"
"3483"	"Arizona"	2944.180861	"Basic"	"High School or Below"	"Employed"	"F"	73601	73	10	42	0	1	"Personal Auto"	339.938915	"Four-Door Car"	"Medsize"
"3484"	"California"	6685.797205	"Extended"	"Bachelor"	"Employed"	"F"	31517	84	33	74	2	3	"Personal Auto"	604.8	"Two-Door Car"	"Small"
"3485"	"Oregon"	4692.660787	"Basic"	"College"	"Unemployed"	"M"	0	69	24	23	0	8	"Personal Auto"	549.271947	"Two-Door Car"	"Medsize"
"3486"	"California"	4502.667305	"Basic"	"High School or Below"	"Unemployed"	"M"	0	69	28	29	2	3	"Personal Auto"	496.8	"Four-Door Car"	"Medsize"
"3487"	"California"	16504.96173	"Basic"	"High School or Below"	"Employed"	"M"	42148	104	4	29	0	2	"Personal Auto"	366.978793	"SUV"	"Small"
"3488"	"Washington"	7931.722181	"Basic"	"High School or Below"	"Disabled"	"F"	23769	69	18	14	0	2	"Personal Auto"	470.097411	"Four-Door Car"	"Medsize"
"3489"	"Arizona"	7974.390276	"Basic"	"High School or Below"	"Unemployed"	"F"	0	109	5	64	0	4	"Personal Auto"	523.2	"SUV"	"Medsize"
"3490"	"Oregon"	5054.334903	"Basic"	"Doctor"	"Employed"	"F"	22241	63	1	1	0	6	"Personal Auto"	343.159148	"Four-Door Car"	"Medsize"
"3491"	"Arizona"	5657.806998	"Basic"	"Bachelor"	"Employed"	"F"	23550	72	17	3	0	3	"Personal Auto"	222.751524	"Four-Door Car"	"Medsize"
"3492"	"California"	13046.65319	"Basic"	"High School or Below"	"Employed"	"M"	71024	65	26	96	1	2	"Corporate Auto"	266.640638	"Four-Door Car"	"Medsize"
"3493"	"Oregon"	38410.59556	"Basic"	"Bachelor"	"Employed"	"F"	71644	105	19	83	0	2	"Corporate Auto"	504	"SUV"	"Medsize"
"3494"	"California"	5069.071361	"Basic"	"Master"	"Employed"	"F"	50363	63	24	40	0	8	"Personal Auto"	12.744774	"Four-Door Car"	"Medsize"
"3495"	"Washington"	39769.55524	"Basic"	"College"	"Medical Leave"	"M"	16645	117	19	92	0	2	"Personal Auto"	696.9628	"SUV"	"Medsize"
"3496"	"California"	6559.34766	"Extended"	"College"	"Unemployed"	"M"	0	94	7	8	0	6	"Personal Auto"	451.2	"Four-Door Car"	"Small"
"3497"	"Washington"	5749.883799	"Basic"	"Bachelor"	"Employed"	"F"	22814	73	16	59	0	9	"Personal Auto"	360.773462	"Four-Door Car"	"Small"
"3498"	"Oregon"	16473.16905	"Basic"	"Bachelor"	"Retired"	"M"	22828	106	11	54	0	2	"Personal Auto"	508.8	"SUV"	"Medsize"
"3499"	"California"	5780.182197	"Basic"	"High School or Below"	"Employed"	"M"	51066	74	23	0	0	8	"Personal Auto"	787.993313	"Four-Door Car"	"Medsize"
"3500"	"Oregon"	26200.83423	"Basic"	"College"	"Employed"	"M"	68507	110	5	29	0	2	"Personal Auto"	140.196942	"SUV"	"Medsize"
"3501"	"Arizona"	3272.010846	"Extended"	"College"	"Unemployed"	"F"	0	87	13	6	0	1	"Personal Auto"	626.4	"Four-Door Car"	"Small"
"3502"	"Arizona"	4682.249396	"Basic"	"College"	"Employed"	"M"	37929	61	21	35	0	5	"Corporate Auto"	120.436587	"Four-Door Car"	"Medsize"
"3503"	"California"	6496.197101	"Extended"	"Bachelor"	"Employed"	"M"	89285	81	25	3	0	3	"Personal Auto"	109.032565	"Four-Door Car"	"Medsize"
"3504"	"Oregon"	7446.812516	"Extended"	"High School or Below"	"Employed"	"F"	98235	93	21	68	0	8	"Personal Auto"	377.422029	"Four-Door Car"	"Medsize"
"3505"	"Oregon"	4549.337013	"Basic"	"Bachelor"	"Medical Leave"	"F"	23650	61	5	10	2	3	"Personal Auto"	14.095914	"Four-Door Car"	"Medsize"
"3506"	"California"	5200.076742	"Extended"	"Bachelor"	"Employed"	"F"	90167	131	31	42	0	1	"Corporate Auto"	523.733793	"SUV"	"Medsize"
"3507"	"Oregon"	10594.13249	"Extended"	"High School or Below"	"Employed"	"M"	64669	131	22	32	0	6	"Personal Auto"	628.8	"Sports Car"	"Small"
"3508"	"Washington"	3059.282091	"Extended"	"Bachelor"	"Employed"	"M"	65083	77	30	68	0	1	"Personal Auto"	369.6	"Four-Door Car"	"Medsize"
"3509"	"Oregon"	8181.715637	"Basic"	"Bachelor"	"Unemployed"	"F"	0	109	25	93	0	4	"Corporate Auto"	523.2	"SUV"	"Medsize"
"3510"	"Oregon"	2697.328799	"Basic"	"College"	"Employed"	"M"	60462	68	14	10	1	1	"Personal Auto"	216.934983	"Four-Door Car"	"Large"
"3511"	"California"	10369.3874	"Basic"	"College"	"Unemployed"	"F"	0	69	35	50	0	2	"Corporate Auto"	454.3585	"Four-Door Car"	"Small"
"3512"	"Arizona"	2491.317024	"Basic"	"Doctor"	"Employed"	"M"	36631	62	30	77	0	1	"Personal Auto"	67.530904	"Four-Door Car"	"Large"
"3513"	"Oregon"	5396.372449	"Extended"	"High School or Below"	"Employed"	"F"	40308	136	4	69	0	1	"Corporate Auto"	652.8	"Sports Car"	"Medsize"
"3514"	"Oregon"	4652.886703	"Basic"	"Bachelor"	"Unemployed"	"F"	0	64	5	18	1	6	"Corporate Auto"	307.2	"Four-Door Car"	"Medsize"
"3515"	"Oregon"	7857.357595	"Basic"	"High School or Below"	"Employed"	"M"	85067	65	34	51	0	2	"Personal Auto"	256.242825	"Four-Door Car"	"Medsize"
"3516"	"California"	6763.181497	"Basic"	"High School or Below"	"Unemployed"	"F"	0	64	27	1	0	2	"Personal Auto"	460.8	"Four-Door Car"	"Medsize"
"3517"	"Washington"	15695.53941	"Basic"	"College"	"Employed"	"M"	97750	65	15	51	0	2	"Personal Auto"	303.002922	"Four-Door Car"	"Medsize"
"3518"	"Oregon"	5219.199247	"Basic"	"Doctor"	"Employed"	"F"	38704	65	10	28	0	9	"Personal Auto"	9.716628	"Four-Door Car"	"Large"
"3519"	"California"	2582.408525	"Basic"	"Bachelor"	"Employed"	"F"	76731	64	2	68	0	1	"Personal Auto"	201.455005	"Four-Door Car"	"Medsize"
"3520"	"California"	7653.283759	"Basic"	"College"	"Employed"	"F"	57446	64	20	30	0	2	"Personal Auto"	77.451706	"Four-Door Car"	"Medsize"
"3521"	"California"	4966.736817	"Basic"	"Bachelor"	"Unemployed"	"M"	0	73	9	83	0	6	"Personal Auto"	525.6	"Two-Door Car"	"Small"
"3522"	"California"	8927.134298	"Premium"	"High School or Below"	"Employed"	"F"	96768	111	6	65	2	3	"Personal Auto"	2.549986	"Four-Door Car"	"Large"
"3523"	"California"	21423.63723	"Basic"	"Bachelor"	"Unemployed"	"M"	0	65	9	31	0	2	"Corporate Auto"	312	"Two-Door Car"	"Medsize"
"3524"	"Oregon"	8714.922135	"Basic"	"College"	"Unemployed"	"F"	0	118	14	64	0	4	"Personal Auto"	566.4	"SUV"	"Medsize"
"3525"	"California"	5577.237773	"Basic"	"Master"	"Employed"	"M"	77265	69	25	10	0	3	"Special Auto"	170.689399	"Two-Door Car"	"Medsize"
"3526"	"Oregon"	8860.654206	"Basic"	"High School or Below"	"Employed"	"F"	48736	111	14	62	0	3	"Personal Auto"	285.84958	"SUV"	"Medsize"
"3527"	"Washington"	13450.95561	"Extended"	"High School or Below"	"Unemployed"	"F"	0	126	7	80	0	2	"Corporate Auto"	907.2	"SUV"	"Medsize"
"3528"	"California"	6464.417095	"Extended"	"High School or Below"	"Unemployed"	"F"	0	89	33	98	0	3	"Personal Auto"	640.8	"Two-Door Car"	"Small"
"3529"	"Arizona"	10103.65572	"Extended"	"High School or Below"	"Employed"	"F"	46667	129	27	84	1	3	"Corporate Auto"	59.526095	"SUV"	"Large"
"3530"	"Washington"	4996.552721	"Basic"	"High School or Below"	"Employed"	"M"	71600	63	17	43	0	7	"Personal Auto"	46.158117	"Two-Door Car"	"Medsize"
"3531"	"Arizona"	3934.712712	"Extended"	"High School or Below"	"Employed"	"M"	84229	98	25	20	0	1	"Personal Auto"	470.4	"Four-Door Car"	"Small"
"3532"	"Nevada"	2219.995914	"Basic"	"College"	"Unemployed"	"M"	0	62	0	83	0	1	"Personal Auto"	297.6	"Two-Door Car"	"Large"
"3533"	"Oregon"	7974.949597	"Premium"	"College"	"Employed"	"F"	26118	101	30	2	0	9	"Personal Auto"	484.8	"Four-Door Car"	"Medsize"
"3534"	"Washington"	2907.363467	"Basic"	"College"	"Employed"	"M"	24049	74	34	80	0	1	"Personal Auto"	491.446146	"Four-Door Car"	"Medsize"
"3535"	"Arizona"	4881.299084	"Basic"	"Master"	"Employed"	"F"	37998	61	26	27	0	7	"Special Auto"	292.8	"Four-Door Car"	"Medsize"
"3536"	"Arizona"	3652.666261	"Extended"	"Doctor"	"Unemployed"	"F"	0	95	22	80	0	1	"Personal Auto"	456	"Four-Door Car"	"Medsize"
"3537"	"Arizona"	7200.664877	"Basic"	"College"	"Unemployed"	"F"	0	66	16	77	0	2	"Personal Auto"	316.8	"Four-Door Car"	"Medsize"
"3538"	"Oregon"	4219.02412	"Basic"	"Bachelor"	"Employed"	"M"	62396	107	24	52	0	1	"Personal Auto"	693.414133	"SUV"	"Medsize"
"3539"	"California"	5816.712126	"Basic"	"College"	"Employed"	"M"	99239	74	9	14	0	6	"Personal Auto"	379.37884	"Four-Door Car"	"Small"
"3540"	"Oregon"	7908.452072	"Basic"	"College"	"Employed"	"M"	94303	65	16	9	0	2	"Personal Auto"	149.688222	"Four-Door Car"	"Medsize"
"3541"	"Arizona"	3954.344534	"Basic"	"Bachelor"	"Disabled"	"M"	18375	103	8	50	0	1	"Personal Auto"	535.080276	"Sports Car"	"Large"
"3542"	"Nevada"	3560.628183	"Extended"	"College"	"Employed"	"F"	76769	88	6	91	0	1	"Corporate Auto"	170.106831	"Four-Door Car"	"Medsize"
